frame_id,action,timestamp,reward
444,1,1769532450.541152,0
445,0,1769532450.574486,0
446,0,1769532450.60782,0
447,0,1769532450.641154,0
448,0,1769532450.674488,0
449,0,1769532450.707822,0
450,0,1769532450.741156,0
451,0,1769532450.77449,0
452,0,1769532450.807824,0
453,0,1769532450.841158,0
454,0,1769532450.874492,0
455,0,1769532450.907826,0
456,0,1769532450.94116,0
457,0,1769532450.974494,0
458,0,1769532451.007828,0
459,0,1769532451.041162,0
460,0,1769532451.074496,0
461,0,1769532451.10783,0
462,0,1769532451.141164,0
463,0,1769532451.174498,0
464,0,1769532451.207832,0
465,0,1769532451.241166,0
466,0,1769532451.2745001,0
467,0,1769532451.3078341,0
468,0,1769532451.3411682,0
469,0,1769532451.374502,0
470,0,1769532451.407836,0
471,0,1769532451.44117,0
472,0,1769532451.474504,0
473,0,1769532451.507838,0
474,0,1769532451.541172,0
475,0,1769532451.574506,0
476,0,1769532451.60784,0
477,0,1769532451.641174,0
478,0,1769532451.674508,0
479,0,1769532451.707842,0
480,0,1769532451.7411761,0
481,0,1769532451.7745101,0
482,0,1769532451.8078442,0
483,0,1769532451.8411782,0
484,0,1769532451.874512,0
485,0,1769532451.907846,0
486,0,1769532451.94118,0
487,0,1769532451.974514,0
488,0,1769532452.007848,0
489,0,1769532452.041182,0
490,0,1769532452.074516,0
491,0,1769532452.10785,0
492,0,1769532452.141184,0
493,0,1769532452.174518,0
494,0,1769532452.2078521,0
495,0,1769532452.2411861,0
496,0,1769532452.2745202,0
497,0,1769532452.3078542,0
498,0,1769532452.3411882,0
499,0,1769532452.3745222,0
500,0,1769532452.4078562,0
501,0,1769532452.44119,0
502,0,1769532452.474524,0
503,0,1769532452.507858,0
504,0,1769532452.541192,0
505,0,1769532452.5745258,0
506,0,1769532452.6078598,0
507,0,1769532452.6411939,0
508,0,1769532452.674528,0
509,0,1769532452.707862,0
510,0,1769532452.741196,0
511,0,1769532452.77453,0
512,1,1769532452.807864,0
513,1,1769532452.841198,0
514,1,1769532452.874532,0
515,1,1769532452.907866,0
516,1,1769532452.9411998,0
517,1,1769532452.9745338,0
518,1,1769532453.0078678,0
519,1,1769532453.0412018,0
520,1,1769532453.0745358,0
521,1,1769532453.1078699,0
522,1,1769532453.1412039,0
523,1,1769532453.174538,0
524,1,1769532453.207872,0
525,1,1769532453.241206,0
526,1,1769532453.27454,0
527,1,1769532453.307874,0
528,1,1769532453.341208,0
529,1,1769532453.374542,0
530,1,1769532453.407876,0
531,1,1769532453.44121,0
532,1,1769532453.474544,0
533,1,1769532453.5078778,0
534,1,1769532453.5412118,0
535,1,1769532453.5745459,0
536,1,1769532453.6078799,0
537,0,1769532453.641214,0
538,0,1769532453.674548,0
539,0,1769532453.707882,0
540,0,1769532453.741216,0
541,0,1769532453.77455,0
542,0,1769532453.807884,0
543,0,1769532453.841218,0
544,0,1769532453.874552,0
545,0,1769532453.907886,0
546,0,1769532453.94122,0
547,0,1769532453.974554,0
548,0,1769532454.0078878,0
549,0,1769532454.0412219,0
550,0,1769532454.0745559,0
551,0,1769532454.10789,0
552,0,1769532454.141224,0
553,0,1769532454.174558,0
554,0,1769532454.207892,0
555,0,1769532454.241226,0
556,0,1769532454.27456,0
557,0,1769532454.307894,0
558,0,1769532454.341228,0
559,0,1769532454.374562,0
560,0,1769532454.407896,0
561,0,1769532454.44123,0
562,0,1769532454.474564,0
563,0,1769532454.507898,0
564,0,1769532454.541232,0
565,0,1769532454.574566,0
566,0,1769532454.6079,0
567,0,1769532454.641234,0
568,1,1769532454.674568,0
569,1,1769532454.707902,0
570,1,1769532454.741236,0
571,1,1769532454.77457,0
572,1,1769532454.807904,0
573,1,1769532454.841238,0
574,1,1769532454.874572,0
575,1,1769532454.907906,0
576,1,1769532454.94124,0
577,1,1769532454.974574,0
578,1,1769532455.007908,0
579,1,1769532455.0412421,0
580,1,1769532455.074576,0
581,1,1769532455.10791,0
582,1,1769532455.141244,0
583,1,1769532455.174578,0
584,1,1769532455.207912,0
585,1,1769532455.241246,0
586,1,1769532455.27458,0
587,1,1769532455.307914,0
588,1,1769532455.341248,0
589,1,1769532455.374582,0
590,1,1769532455.407916,0
591,1,1769532455.44125,0
592,1,1769532455.474584,0
593,1,1769532455.5079181,0
594,1,1769532455.5412521,0
595,1,1769532455.5745862,0
596,1,1769532455.6079202,0
597,1,1769532455.641254,0
598,1,1769532455.674588,0
599,1,1769532455.707922,0
600,1,1769532455.741256,0
601,1,1769532455.77459,0
602,1,1769532455.807924,0
603,0,1769532455.841258,0
604,0,1769532455.874592,0
605,0,1769532455.907926,0
606,0,1769532455.94126,0
607,0,1769532455.974594,0
608,0,1769532456.0079281,0
609,0,1769532456.0412621,0
610,0,1769532456.07507,0
611,0,1769532456.108404,0
612,0,1769532456.141738,0
613,0,1769532456.175072,0
614,0,1769532456.208406,0
615,0,1769532456.24174,0
616,0,1769532456.275074,0
617,0,1769532456.308408,0
618,0,1769532456.341742,0
619,0,1769532456.375076,0
620,0,1769532456.40841,0
621,0,1769532456.4417439,0
622,0,1769532456.4750779,0
623,0,1769532456.508412,0
624,0,1769532456.541746,0
625,0,1769532456.57508,0
626,0,1769532456.608414,0
627,0,1769532456.641748,0
628,0,1769532456.675082,0
629,0,1769532456.708416,0
630,0,1769532456.74175,0
631,0,1769532456.775084,0
632,0,1769532456.808418,0
633,1,1769532456.841752,0
634,1,1769532456.875086,0
635,1,1769532456.90842,0
636,1,1769532456.941754,0
637,1,1769532456.9750881,0
638,1,1769532457.008422,0
639,1,1769532457.041756,0
640,1,1769532457.07509,0
641,1,1769532457.108424,0
642,1,1769532457.141758,0
643,1,1769532457.175092,0
644,1,1769532457.208426,0
645,1,1769532457.24176,0
646,1,1769532457.275094,0
647,1,1769532457.308428,0
648,1,1769532457.341762,0
649,1,1769532457.375096,0
650,1,1769532457.40843,0
651,1,1769532457.441764,0
652,1,1769532457.4750981,0
653,1,1769532457.508432,0
654,1,1769532457.541766,0
655,1,1769532457.5751,0
656,1,1769532457.608434,0
657,1,1769532457.641768,0
658,1,1769532457.675102,0
659,1,1769532457.708436,0
660,1,1769532457.74177,0
661,1,1769532457.775104,0
662,1,1769532457.808438,0
663,1,1769532457.841772,0
664,1,1769532457.875106,0
665,0,1769532457.90844,0
666,0,1769532457.9417741,0
667,0,1769532457.9751081,0
668,0,1769532458.0084422,0
669,0,1769532458.0417762,0
670,0,1769532458.07511,0
671,0,1769532458.108444,0
672,0,1769532458.141778,0
673,0,1769532458.175112,0
674,0,1769532458.208446,0
675,0,1769532458.24178,0
676,0,1769532458.275114,0
677,0,1769532458.308448,0
678,0,1769532458.341782,0
679,0,1769532458.375116,0
680,0,1769532458.4084501,0
681,0,1769532458.4417841,0
682,0,1769532458.4751182,0
683,0,1769532458.5084522,0
684,0,1769532458.5417862,0
685,0,1769532458.57512,0
686,0,1769532458.608454,0
687,0,1769532458.641788,0
688,0,1769532458.675122,0
689,0,1769532458.708456,0
690,0,1769532458.74179,0
691,0,1769532458.775124,0
692,0,1769532458.808458,0
693,0,1769532458.841792,0
694,0,1769532458.8751261,0
695,0,1769532458.9084601,0
696,0,1769532458.9417942,0
697,0,1769532458.9751282,0
698,0,1769532459.0084622,0
699,1,1769532459.0417962,0
700,1,1769532459.0751302,0
701,1,1769532459.1084642,0
702,1,1769532459.1417978,0
703,1,1769532459.1751318,0
704,1,1769532459.2084658,0
705,1,1769532459.2417998,0
706,1,1769532459.2751338,0
707,1,1769532459.3084679,0
708,1,1769532459.341802,0
709,1,1769532459.375136,0
710,1,1769532459.40847,0
711,0,1769532459.441804,0
712,0,1769532459.475138,0
713,0,1769532459.508472,0
714,0,1769532459.541806,0
715,0,1769532459.57514,0
716,0,1769532459.608474,0
717,0,1769532459.6418078,0
718,0,1769532459.6751418,0
719,0,1769532459.7084758,0
720,0,1769532459.7418098,0
721,0,1769532459.7751439,0
722,0,1769532459.8084779,0
723,0,1769532459.841812,0
724,0,1769532459.875146,0
725,0,1769532459.90848,0
726,0,1769532459.941814,0
727,0,1769532459.975148,0
728,0,1769532460.008482,0
729,0,1769532460.041816,0
730,0,1769532460.07515,0
731,0,1769532460.108484,0
732,0,1769532460.141818,0
733,0,1769532460.175152,0
734,0,1769532460.2084858,0
735,0,1769532460.2418199,0
736,0,1769532460.2751539,0
737,0,1769532460.308488,0
738,1,1769532460.341884,0
739,1,1769532460.375218,0
740,1,1769532460.408552,0
741,1,1769532460.441886,0
742,1,1769532460.47522,0
743,1,1769532460.508554,0
744,1,1769532460.541888,0
745,1,1769532460.575222,0
746,1,1769532460.608556,0
747,1,1769532460.64189,0
748,1,1769532460.675224,0
749,1,1769532460.708558,0
750,1,1769532460.741892,0
751,1,1769532460.775226,0
752,1,1769532460.8085601,0
753,1,1769532460.841901,0
754,1,1769532460.875235,0
755,1,1769532460.908569,0
756,1,1769532460.941903,0
757,1,1769532460.9752371,0
758,1,1769532461.008571,0
759,1,1769532461.041905,0
760,1,1769532461.075239,0
761,1,1769532461.108573,0
762,1,1769532461.141907,0
763,1,1769532461.175241,0
764,1,1769532461.208577,0
765,1,1769532461.241911,0
766,1,1769532461.275245,0
767,1,1769532461.308579,0
768,1,1769532461.341913,0
769,1,1769532461.375247,0
770,1,1769532461.408598,0
771,1,1769532461.441932,0
772,0,1769532461.475266,0
773,0,1769532461.5086,0
774,0,1769532461.542014,0
775,0,1769532461.575348,0
776,0,1769532461.608682,0
777,0,1769532461.642016,0
778,0,1769532461.67535,0
779,0,1769532461.708684,0
780,0,1769532461.742018,0
781,0,1769532461.775352,0
782,0,1769532461.808686,0
783,0,1769532461.84202,0
784,0,1769532461.875354,0
785,0,1769532461.9086878,0
786,0,1769532461.9420218,0
787,0,1769532461.9753559,0
788,0,1769532462.0086899,0
789,0,1769532462.042024,0
790,0,1769532462.075358,0
791,0,1769532462.108692,0
792,0,1769532462.142026,0
793,0,1769532462.17536,0
794,0,1769532462.208694,0
795,0,1769532462.242028,0
796,0,1769532462.275362,0
797,0,1769532462.308696,0
798,0,1769532462.34203,0
799,0,1769532462.375364,0
800,0,1769532462.408698,0
801,0,1769532462.442032,0
802,0,1769532462.4753659,0
803,0,1769532462.5087,0
804,0,1769532462.542034,0
805,0,1769532462.575368,0
806,0,1769532462.608702,0
807,0,1769532462.642036,0
808,0,1769532462.67537,0
809,0,1769532462.708704,0
810,0,1769532462.742038,0
811,0,1769532462.775372,0
812,0,1769532462.808706,0
813,0,1769532462.84204,0
814,0,1769532462.875374,0
815,1,1769532462.908708,0
816,1,1769532462.942042,0
817,1,1769532462.975376,0
818,1,1769532463.00871,0
819,1,1769532463.042044,0
820,1,1769532463.075378,0
821,1,1769532463.108712,0
822,1,1769532463.142046,0
823,1,1769532463.17538,0
824,1,1769532463.208714,0
825,1,1769532463.242048,0
826,1,1769532463.275382,0
827,1,1769532463.308716,0
828,1,1769532463.34205,0
829,1,1769532463.375384,0
830,1,1769532463.408718,0
831,1,1769532463.4420521,0
832,1,1769532463.4753861,0
833,1,1769532463.5087202,0
834,1,1769532463.542054,0
835,1,1769532463.575388,0
836,1,1769532463.608722,0
837,1,1769532463.642056,0
838,1,1769532463.67539,0
839,1,1769532463.708724,0
840,1,1769532463.742058,0
841,1,1769532463.775392,0
842,0,1769532463.808795,0
843,0,1769532463.842129,0
844,0,1769532463.875463,0
845,0,1769532463.908797,0
846,0,1769532463.942131,0
847,0,1769532463.975465,0
848,0,1769532464.008799,0
849,0,1769532464.042133,0
850,0,1769532464.075467,0
851,0,1769532464.1088011,0
852,0,1769532464.1421351,0
853,0,1769532464.1754692,0
854,0,1769532464.2088032,0
855,0,1769532464.2421372,0
856,0,1769532464.2754712,0
857,0,1769532464.3088052,0
858,0,1769532464.3421388,0
859,0,1769532464.3754728,0
860,0,1769532464.4088068,0
861,0,1769532464.4421408,0
862,0,1769532464.4754748,0
863,0,1769532464.5088089,0
864,0,1769532464.5421429,0
865,0,1769532464.575477,0
866,0,1769532464.608811,0
867,0,1769532464.642145,0
868,0,1769532464.675479,0
869,0,1769532464.708813,0
870,0,1769532464.742147,0
871,0,1769532464.777475,0
872,1,1769532464.8108091,0
873,1,1769532464.8441432,0
874,1,1769532464.8774772,0
875,1,1769532464.910811,0
876,1,1769532464.944145,0
877,1,1769532464.977479,0
878,1,1769532465.010813,0
879,1,1769532465.044147,0
880,1,1769532465.077481,0
881,1,1769532465.110815,0
882,1,1769532465.144149,0
883,1,1769532465.177483,0
884,1,1769532465.210817,0
885,1,1769532465.244151,0
886,1,1769532465.2774851,0
887,1,1769532465.3108191,0
888,1,1769532465.3441532,0
889,1,1769532465.3774872,0
890,1,1769532465.4108212,0
891,1,1769532465.444155,0
892,1,1769532465.477489,0
893,1,1769532465.510823,0
894,1,1769532465.544157,0
895,1,1769532465.577491,0
896,1,1769532465.610825,0
897,1,1769532465.644159,0
898,1,1769532465.677493,0
899,1,1769532465.710827,0
900,1,1769532465.7441611,0
901,1,1769532465.7774951,0
902,1,1769532465.8108292,0
903,1,1769532465.8441632,0
904,1,1769532465.8774972,0
905,1,1769532465.9108312,0
906,1,1769532465.9441652,0
907,1,1769532465.9774988,0
908,0,1769532466.0108328,0
909,0,1769532466.0441668,0
910,0,1769532466.0775008,0
911,0,1769532466.110968,0
912,1,1769532466.1443021,0
913,1,1769532466.1776361,0
914,0,1769532466.2109702,0
915,0,1769532466.244304,0
916,0,1769532466.277638,0
917,0,1769532466.310972,0
918,0,1769532466.344306,0
919,0,1769532466.37764,0
920,0,1769532466.410974,0
921,0,1769532466.444308,0
922,0,1769532466.477642,0
923,0,1769532466.510976,0
924,0,1769532466.54431,0
925,0,1769532466.577644,0
926,0,1769532466.6109781,0
927,0,1769532466.6443121,0
928,0,1769532466.6776462,0
929,0,1769532466.7109802,0
930,0,1769532466.7443142,0
931,0,1769532466.7776482,0
932,0,1769532466.810982,0
933,0,1769532466.844316,0
934,0,1769532466.87765,0
935,0,1769532466.910984,0
936,0,1769532466.944318,0
937,0,1769532466.977652,0
938,0,1769532467.010986,0
939,0,1769532467.04432,0
940,0,1769532467.0776541,0
941,0,1769532467.1109881,0
942,0,1769532467.1443222,0
943,0,1769532467.1776562,0
944,0,1769532467.2109902,0
945,0,1769532467.2443242,0
946,0,1769532467.2776582,0
947,0,1769532467.3109918,0
948,0,1769532467.3443258,0
949,0,1769532467.3776598,0
950,0,1769532467.4109938,0
951,0,1769532467.4443278,0
952,0,1769532467.4776618,0
953,0,1769532467.5109959,0
954,0,1769532467.54433,0
955,0,1769532467.577664,0
956,0,1769532467.610998,0
957,0,1769532467.644332,0
958,0,1769532467.677666,0
959,0,1769532467.711,0
960,0,1769532467.744334,0
961,0,1769532467.777668,0
962,0,1769532467.811002,0
963,0,1769532467.844336,0
964,0,1769532467.8776698,0
965,0,1769532467.9110038,0
966,0,1769532467.9443378,0
967,0,1769532467.9776719,0
968,0,1769532468.0110059,0
969,0,1769532468.04434,0
970,0,1769532468.077674,0
971,0,1769532468.111008,0
972,0,1769532468.144342,0
973,0,1769532468.177676,0
974,0,1769532468.21101,0
975,0,1769532468.244344,0
976,0,1769532468.277678,0
977,0,1769532468.311012,0
978,0,1769532468.344346,0
979,0,1769532468.3776798,0
